iter	Passed	Remaining
4807	13254	8799
4808	13256	8796
4809	13259	8793
4810	13264	8792
4811	13268	8790
4812	13272	8788
4813	13276	8786
4814	13280	8784
4815	13283	8781
4816	13286	8779
4817	13288	8776
4818	13291	8773
4819	13294	8771
4820	13297	8768
4821	13299	8765
4822	13302	8762
4823	13306	8760
4824	13309	8758
4825	13313	8755
4826	13315	8753
4827	13318	8750
4828	13321	8747
4829	13323	8744
4830	13326	8741
4831	13328	8738
4832	13331	8735
4833	13333	8732
4834	13336	8729
4835	13338	8726
4836	13341	8724
4837	13343	8721
4838	13346	8718
4839	13349	8715
4840	13352	8712
4841	13354	8710
4842	13357	8707
4843	13359	8704
4844	13362	8701
4845	13364	8698
4846	13367	8695
4847	13369	8692
4848	13372	8689
4849	13374	8686
4850	13377	8683
4851	13380	8681
4852	13382	8678
4853	13385	8675
4854	13387	8672
4855	13390	8669
4856	13393	8666
4857	13395	8663
4858	13398	8660
4859	13400	8657
4860	13402	8654
4861	13405	8651
4862	13407	8648
4863	13409	8645
4864	13412	8642
4865	13414	8639
4866	13417	8636
4867	13419	8634
4868	13422	8631
4869	13424	8628
4870	13427	8625
4871	13429	8622
4872	13433	8620
4873	13437	8618
4874	13439	8615
4875	13442	8612
4876	13444	8609
4877	13447	8606
4878	13449	8603
4879	13452	8600
4880	13454	8597
4881	13457	8594
4882	13460	8592
4883	13463	8589
4884	13465	8586
4885	13467	8583
4886	13470	8580
4887	13472	8577
4888	13475	8574
4889	13477	8571
4890	13480	8568
4891	13482	8565
4892	13485	8562
4893	13487	8560
4894	13490	8557
4895	13493	8554
4896	13495	8551
4897	13498	8548
4898	13500	8545
4899	13503	8543
4900	13506	8540
4901	13508	8537
4902	13510	8534
4903	13513	8531
4904	13517	8529
4905	13519	8526
4906	13521	8523
4907	13524	8520
4908	13526	8517
4909	13529	8514
4910	13532	8511
4911	13534	8508
4912	13537	8506
4913	13539	8503
4914	13542	8500
4915	13544	8497
4916	13547	8494
4917	13549	8491
4918	13551	8488
4919	13554	8485
4920	13556	8482
4921	13559	8479
4922	13561	8476
4923	13564	8473
4924	13566	8470
4925	13568	8467
4926	13571	8464
4927	13574	8461
4928	13576	8458
4929	13579	8455
4930	13581	8452
4931	13583	8450
4932	13586	8447
4933	13589	8444
4934	13591	8441
4935	13594	8438
4936	13596	8435
4937	13599	8432
4938	13601	8429
4939	13604	8427
4940	13607	8424
4941	13609	8421
4942	13612	8418
4943	13614	8415
4944	13617	8412
4945	13619	8409
4946	13621	8406
4947	13625	8404
4948	13628	8401
4949	13630	8398
4950	13633	8395
4951	13635	8392
4952	13638	8390
4953	13641	8387
4954	13643	8384
4955	13646	8381
4956	13648	8378
4957	13650	8375
4958	13653	8372
4959	13656	8370
4960	13658	8366
4961	13661	8364
4962	13663	8360
4963	13665	8357
4964	13668	8355
4965	13670	8352
4966	13673	8349
4967	13676	8346
4968	13678	8343
4969	13680	8340
4970	13683	8337
4971	13685	8334
4972	13688	8331
4973	13690	8328
4974	13692	8325
4975	13695	8323
4976	13698	8320
4977	13700	8317
4978	13703	8314
4979	13705	8311
4980	13707	8308
4981	13711	8305
4982	13713	8303
4983	13716	8300
4984	13718	8297
4985	13721	8294
4986	13723	8291
4987	13726	8288
4988	13728	8285
4989	13731	8282
4990	13733	8279
4991	13735	8276
4992	13738	8273
4993	13740	8270
4994	13743	8267
4995	13745	8265
4996	13748	8262
4997	13751	8259
4998	13753	8256
4999	13755	8253
5000	13758	8250
5001	13760	8247
5002	13762	8244
5003	13766	8242
5004	13769	8239
5005	13772	8236
5006	13774	8233
5007	13776	8230
5008	13780	8228
5009	13782	8225
5010	13785	8222
5011	13787	8219
5012	13790	8217
5013	13794	8215
5014	13797	8212
5015	13799	8209
5016	13801	8206
5017	13804	8203
5018	13807	8200
5019	13809	8197
5020	13812	8194
5021	13814	8191
5022	13816	8188
5023	13819	8186
5024	13821	8183
5025	13824	8180
5026	13826	8177
5027	13829	8174
5028	13831	8171
5029	13834	8168
5030	13836	8165
5031	13839	8162
5032	13841	8159
5033	13844	8156
5034	13848	8154
5035	13850	8152
5036	13853	8149
5037	13855	8146
5038	13857	8143
5039	13860	8140
5040	13863	8137
5041	13865	8134
5042	13868	8131
5043	13870	8128
5044	13873	8126
5045	13876	8123
5046	13878	8120
5047	13881	8117
5048	13883	8114
5049	13885	8111
5050	13887	8108
5051	13890	8105
5052	13892	8102
5053	13895	8099
5054	13897	8096
5055	13899	8093
5056	13902	8090
5057	13905	8088
5058	13907	8085
5059	13910	8082
5060	13912	8079
5061	13914	8076
5062	13918	8073
5063	13921	8071
5064	13923	8068
5065	13925	8065
5066	13928	8062
5067	13931	8060
5068	13934	8056
5069	13937	8054
5070	13940	8051
5071	13942	8048
5072	13945	8046
5073	13947	8043
5074	13950	8040
5075	13953	8037
5076	13955	8034
5077	13958	8031
5078	13961	8029
5079	13964	8026
5080	13966	8023
5081	13969	8020
5082	13972	8018
5083	13974	8015
5084	13977	8012
5085	13979	8009
5086	13981	8006
5087	13984	8003
5088	13987	8000
5089	13989	7998
5090	13992	7995
5091	13994	7992
5092	13997	7989
5093	13999	7986
5094	14002	7983
5095	14004	7980
5096	14007	7977
5097	14009	7974
5098	14012	7972
5099	14014	7969
5100	14017	7966
5101	14020	7963
5102	14022	7960
5103	14025	7957
5104	14027	7955
5105	14030	7952
5106	14032	7949
5107	14035	7946
5108	14037	7943
5109	14040	7940
5110	14043	7937
5111	14045	7934
5112	14047	7932
5113	14050	7929
5114	14052	7926
5115	14055	7923
5116	14058	7920
5117	14060	7917
5118	14063	7914
5119	14065	7911
5120	14069	7909
5121	14071	7906
5122	14074	7904
5123	14077	7901
5124	14079	7898
5125	14082	7895
5126	14084	7892
5127	14087	7889
5128	14089	7886
5129	14092	7884
5130	14094	7881
5131	14097	7878
5132	14100	7875
5133	14102	7872
5134	14106	7870
5135	14108	7867
5136	14111	7864
5137	14114	7862
5138	14116	7859
5139	14119	7856
5140	14121	7853
5141	14124	7850
5142	14127	7847
5143	14130	7845
5144	14132	7842
5145	14135	7839
5146	14137	7836
5147	14140	7834
5148	14143	7831
5149	14146	7828
5150	14148	7825
5151	14151	7822
5152	14153	7819
5153	14156	7816
5154	14158	7814
5155	14161	7811
5156	14163	7808
5157	14166	7805
5158	14168	7802
5159	14171	7799
5160	14173	7796
5161	14176	7793
5162	14178	7790
5163	14181	7788
5164	14183	7785
5165	14185	7782
5166	14188	7779
5167	14190	7776
5168	14193	7773
5169	14196	7770
5170	14198	7767
5171	14200	7764
5172	14202	7761
5173	14205	7758
5174	14208	7756
5175	14210	7753
5176	14213	7750
5177	14215	7747
5178	14217	7744
5179	14220	7741
5180	14223	7738
5181	14225	7736
5182	14228	7733
5183	14230	7730
5184	14233	7727
5185	14235	7724
5186	14237	7721
5187	14240	7718
5188	14242	7715
5189	14245	7712
5190	14247	7709
5191	14250	7706
5192	14252	7703
5193	14254	7701
5194	14257	7698
5195	14259	7695
5196	14262	7692
5197	14265	7689
5198	14268	7687
5199	14270	7684
5200	14273	7681
5201	14276	7679
5202	14279	7676
5203	14282	7673
5204	14285	7670
5205	14287	7667
5206	14290	7665
5207	14293	7662
5208	14295	7659
5209	14298	7657
5210	14301	7654
5211	14304	7651
5212	14306	7648
5213	14308	7645
5214	14311	7642
5215	14313	7639
5216	14316	7636
5217	14318	7634
5218	14321	7631
5219	14323	7628
5220	14325	7625
5221	14328	7622
5222	14331	7619
5223	14333	7616
5224	14336	7614
5225	14339	7611
5226	14341	7608
5227	14344	7605
5228	14347	7602
5229	14349	7600
5230	14351	7597
5231	14354	7594
5232	14356	7591
5233	14359	7588
5234	14361	7585
5235	14364	7582
5236	14367	7579
5237	14369	7577
5238	14372	7574
5239	14374	7571
5240	14377	7568
5241	14379	7565
5242	14382	7562
5243	14384	7559
5244	14387	7557
5245	14389	7554
5246	14391	7551
5247	14394	7548
5248	14396	7545
5249	14399	7542
5250	14402	7539
5251	14404	7537
5252	14407	7534
5253	14409	7531
5254	14412	7528
5255	14414	7525
5256	14417	7522
5257	14419	7519
5258	14422	7516
5259	14424	7513
5260	14427	7511
5261	14429	7508
5262	14431	7505
5263	14434	7502
5264	14436	7499
5265	14439	7496
5266	14442	7494
5267	14444	7491
5268	14447	7488
5269	14449	7485
5270	14452	7482
5271	14455	7479
5272	14457	7477
5273	14460	7474
5274	14462	7471
5275	14466	7469
5276	14470	7466
5277	14474	7464
5278	14477	7462
5279	14480	7459
5280	14483	7456
5281	14486	7454
5282	14488	7451
5283	14491	7448
5284	14493	7445
5285	14496	7442
5286	14499	7440
5287	14501	7437
5288	14503	7434
5289	14506	7431
5290	14509	7428
5291	14512	7426
5292	14515	7423
5293	14517	7420
5294	14519	7417
5295	14521	7414
5296	14525	7411
5297	14527	7408
5298	14529	7405
5299	14531	7402
5300	14534	7400
5301	14537	7397
5302	14539	7394
5303	14542	7391
5304	14544	7388
5305	14547	7385
5306	14549	7383
5307	14552	7380
5308	14555	7377
5309	14557	7374
5310	14560	7371
5311	14562	7368
5312	14565	7366
5313	14567	7363
5314	14570	7360
5315	14572	7357
5316	14575	7354
5317	14578	7352
5318	14580	7349
5319	14583	7346
5320	14585	7343
5321	14588	7340
5322	14591	7338
5323	14594	7335
5324	14596	7332
5325	14599	7329
5326	14602	7327
5327	14604	7324
5328	14608	7321
5329	14610	7319
5330	14613	7316
5331	14615	7313
5332	14618	7310
5333	14621	7307
5334	14623	7304
5335	14626	7302
5336	14629	7299
5337	14632	7296
5338	14634	7294
5339	14637	7291
5340	14640	7288
5341	14642	7285
5342	14645	7283
5343	14648	7280
5344	14650	7277
5345	14653	7274
5346	14655	7271
5347	14658	7268
5348	14661	7266
5349	14664	7263
5350	14666	7260
5351	14668	7257
5352	14671	7254
5353	14674	7252
5354	14677	7249
5355	14679	7246
5356	14682	7243
5357	14684	7240
5358	14687	7238
5359	14690	7235
5360	14692	7232
5361	14695	7229
5362	14697	7226
5363	14700	7224
5364	14703	7221
5365	14705	7218
5366	14708	7215
5367	14710	7212
5368	14713	7209
5369	14716	7207
5370	14718	7204
5371	14720	7201
5372	14723	7198
5373	14726	7195
5374	14729	7193
5375	14732	7190
5376	14734	7187
5377	14736	7184
5378	14739	7181
5379	14741	7178
5380	14744	7176
5381	14747	7173
5382	14749	7170
5383	14751	7167
5384	14754	7164
5385	14757	7162
5386	14760	7159
5387	14762	7156
5388	14765	7153
5389	14767	7150
5390	14770	7148
5391	14774	7146
5392	14776	7143
5393	14779	7140
5394	14781	7137
5395	14784	7134
5396	14786	7131
5397	14789	7128
5398	14791	7126
5399	14794	7123
5400	14796	7120
5401	14800	7117
5402	14802	7114
5403	14804	7112
5404	14807	7109
5405	14809	7106
5406	14812	7103
5407	14814	7100
5408	14817	7097
5409	14819	7094
5410	14822	7091
5411	14825	7089
5412	14827	7086
5413	14830	7083
5414	14832	7080
5415	14835	7078
5416	14838	7075
5417	14841	7072
5418	14843	7069
5419	14845	7066
5420	14848	7063
5421	14850	7061
5422	14853	7058
5423	14855	7055
5424	14858	7052
5425	14860	7049
5426	14862	7046
5427	14865	7043
5428	14867	7040
5429	14869	7037
5430	14872	7034
5431	14874	7031
5432	14877	7029
5433	14880	7026
5434	14883	7023
5435	14885	7021
5436	14887	7018
5437	14890	7015
5438	14892	7012
5439	14895	7009
5440	14897	7006
5441	14900	7003
5442	14902	7000
5443	14905	6998
5444	14908	6995
5445	14910	6992
5446	14912	6989
5447	14915	6986
5448	14917	6983
5449	14920	6981
5450	14923	6978
5451	14925	6975
5452	14928	6972
5453	14930	6969
5454	14933	6967
5455	14937	6964
5456	14939	6962
5457	14942	6959
5458	14944	6956
5459	14947	6953
5460	14950	6950
5461	14952	6947
5462	14955	6945
5463	14957	6942
5464	14961	6939
5465	14963	6937
5466	14967	6934
5467	14969	6931
5468	14972	6929
5469	14975	6926
5470	14978	6923
5471	14980	6920
5472	14983	6918
5473	14985	6915
5474	14988	6912
5475	14991	6909
5476	14993	6906
5477	14996	6904
5478	14998	6901
5479	15001	6898
5480	15004	6895
5481	15006	6892
5482	15009	6890
5483	15011	6887
5484	15014	6884
5485	15017	6881
5486	15019	6878
5487	15022	6876
5488	15024	6873
5489	15027	6870
5490	15029	6867
5491	15032	6864
5492	15034	6861
5493	15037	6858
5494	15039	6856
5495	15042	6853
5496	15044	6850
5497	15047	6847
5498	15049	6844
5499	15052	6841
5500	15054	6839
5501	15057	6836
5502	15061	6833
5503	15063	6831
5504	15066	6828
5505	15068	6825
5506	15071	6822
5507	15073	6819
5508	15076	6817
5509	15078	6814
5510	15081	6811
5511	15084	6808
5512	15087	6806
5513	15089	6803
5514	15092	6800
5515	15094	6797
5516	15097	6794
5517	15099	6791
5518	15102	6789
5519	15106	6786
5520	15109	6784
5521	15111	6781
5522	15114	6778
5523	15116	6775
5524	15119	6772
5525	15121	6769
5526	15123	6767
5527	15126	6764
5528	15128	6761
5529	15131	6758
5530	15134	6755
5531	15136	6752
5532	15138	6749
5533	15141	6747
5534	15144	6744
5535	15147	6741
5536	15149	6738
5537	15151	6736
5538	15154	6733
5539	15157	6730
5540	15159	6727
5541	15162	6724
5542	15166	6722
5543	15170	6720
5544	15174	6718
5545	15178	6716
5546	15180	6713
5547	15183	6710
5548	15186	6707
5549	15189	6705
5550	15192	6702
5551	15194	6699
5552	15197	6696
5553	15200	6694
5554	15202	6691
5555	15205	6688
5556	15208	6686
5557	15213	6684
5558	15216	6681
5559	15220	6679
5560	15222	6676
5561	15226	6674
5562	15228	6671
5563	15231	6668
5564	15233	6665
5565	15236	6662
5566	15239	6660
5567	15241	6657
5568	15244	6654
5569	15246	6651
5570	15249	6649
5571	15255	6647
5572	15258	6644
5573	15262	6642
5574	15267	6640
5575	15272	6639
5576	15274	6636
5577	15277	6633
5578	15280	6630
5579	15283	6628
5580	15285	6625
5581	15288	6622
5582	15291	6619
5583	15293	6616
5584	15296	6614
5585	15299	6611
5586	15301	6608
5587	15305	6606
5588	15307	6603
5589	15310	6600
5590	15312	6597
5591	15315	6595
5592	15317	6592
5593	15320	6589
5594	15323	6586
5595	15326	6583
5596	15328	6581
5597	15330	6578
5598	15333	6575
5599	15337	6573
5600	15340	6570
5601	15343	6567
5602	15345	6564
5603	15347	6562
5604	15350	6559
5605	15353	6556
5606	15355	6553
5607	15358	6550
5608	15360	6547
5609	15362	6544
5610	15366	6542
5611	15368	6539
5612	15371	6536
5613	15374	6534
5614	15378	6532
5615	15382	6530
5616	15386	6527
5617	15389	6524
5618	15391	6522
5619	15394	6519
5620	15396	6516
5621	15399	6513
5622	15402	6510
5623	15404	6508
5624	15407	6505
5625	15410	6502
5626	15412	6499
5627	15415	6496
5628	15419	6494
5629	15424	6493
5630	15428	6491
5631	15431	6488
5632	15435	6485
5633	15437	6483
5634	15440	6480
5635	15443	6477
5636	15448	6475
5637	15450	6473
5638	15455	6470
5639	15459	6468
5640	15463	6466
5641	15465	6463
5642	15469	6461
5643	15472	6458
5644	15474	6455
5645	15477	6453
5646	15480	6450
5647	15482	6447
5648	15485	6444
5649	15487	6441
5650	15490	6439
5651	15493	6436
5652	15497	6434
5653	15500	6431
5654	15503	6428
5655	15506	6426
5656	15508	6423
5657	15511	6420
5658	15514	6417
5659	15516	6414
5660	15519	6412
5661	15523	6410
5662	15527	6407
5663	15529	6404
5664	15532	6402
5665	15534	6399
5666	15539	6397
5667	15544	6395
5668	15547	6392
5669	15550	6390
5670	15554	6388
5671	15559	6386
5672	15562	6383
5673	15565	6380
5674	15568	6378
5675	15570	6375
5676	15573	6372
5677	15575	6369
5678	15577	6366
5679	15581	6364
5680	15585	6361
5681	15588	6359
5682	15590	6356
5683	15593	6353
5684	15596	6350
5685	15598	6348
5686	15601	6345
5687	15603	6342
5688	15606	6339
5689	15609	6337
5690	15611	6334
5691	15614	6331
5692	15617	6328
5693	15620	6325
5694	15623	6323
5695	15627	6321
5696	15630	6318
5697	15632	6315
5698	15635	6312
5699	15638	6310
5700	15641	6307
5701	15644	6304
5702	15646	6302
5703	15649	6299
5704	15652	6296
5705	15654	6293
5706	15657	6290
5707	15659	6287
5708	15664	6286
5709	15667	6283
5710	15671	6281
5711	15675	6278
5712	15678	6276
5713	15681	6273
5714	15683	6270
5715	15686	6267
5716	15688	6265
5717	15691	6262
5718	15693	6259
5719	15696	6256
5720	15698	6253
5721	15700	6250
5722	15704	6248
5723	15707	6245
5724	15710	6243
5725	15713	6240
5726	15715	6237
5727	15718	6234
5728	15721	6232
5729	15724	6229
5730	15726	6226
5731	15729	6223
5732	15731	6220
5733	15734	6217
5734	15736	6215
5735	15739	6212
5736	15741	6209
5737	15744	6206
5738	15748	6204
5739	15750	6201
5740	15753	6198
5741	15755	6195
5742	15758	6192
5743	15761	6190
5744	15764	6187
5745	15766	6184
5746	15768	6181
5747	15771	6178
5748	15773	6176
5749	15776	6173
5750	15779	6170
5751	15781	6167
5752	15784	6165
5753	15788	6162
5754	15791	6160
5755	15793	6157
5756	15797	6155
5757	15800	6152
5758	15803	6149
5759	15807	6147
5760	15809	6144
5761	15812	6141
5762	15814	6138
5763	15817	6136
5764	15820	6133
5765	15822	6130
5766	15824	6127
5767	15828	6124
5768	15831	6122
5769	15833	6119
5770	15836	6116
5771	15839	6113
5772	15841	6110
5773	15845	6108
5774	15847	6105
5775	15849	6102
5776	15852	6100
5777	15854	6097
5778	15858	6094
5779	15860	6091
5780	15863	6088
5781	15865	6086
5782	15867	6083
5783	15870	6080
5784	15873	6077
5785	15875	6074
5786	15878	6071
5787	15880	6069
5788	15882	6066
5789	15885	6063
5790	15888	6060
5791	15892	6058
5792	15894	6055
5793	15897	6052
5794	15900	6049
5795	15902	6047
5796	15905	6044
5797	15907	6041
5798	15909	6038
5799	15912	6035
5800	15916	6033
5801	15920	6031
5802	15922	6028
5803	15925	6025
5804	15929	6023
5805	15931	6020
5806	15934	6017
5807	15936	6014
5808	15939	6011
5809	15941	6009
5810	15944	6006
5811	15947	6003
5812	15950	6001
5813	15954	5998
5814	15956	5995
5815	15959	5992
5816	15961	5990
5817	15964	5987
5818	15967	5984
5819	15969	5981
5820	15973	5979
5821	15975	5976
5822	15978	5973
5823	15981	5971
5824	15984	5968
5825	15986	5965
5826	15989	5962
5827	15991	5959
5828	15994	5957
5829	15997	5954
5830	15999	5951
5831	16002	5948
5832	16004	5945
5833	16007	5943
5834	16010	5940
5835	16012	5937
5836	16015	5934
5837	16017	5931
5838	16020	5929
5839	16023	5926
5840	16025	5923
5841	16028	5920
5842	16031	5918
5843	16033	5915
5844	16036	5912
5845	16038	5909
5846	16041	5906
5847	16044	5904
5848	16046	5901
5849	16050	5898
5850	16052	5896
5851	16055	5893
5852	16057	5890
5853	16060	5887
5854	16063	5884
5855	16066	5882
5856	16068	5879
5857	16071	5876
5858	16073	5873
5859	16076	5870
5860	16079	5868
5861	16081	5865
5862	16084	5862
5863	16086	5859
5864	16089	5856
5865	16092	5854
5866	16094	5851
5867	16096	5848
5868	16099	5845
5869	16102	5842
5870	16105	5840
5871	16107	5837
5872	16110	5834
5873	16113	5832
5874	16117	5829
5875	16120	5826
5876	16122	5824
5877	16125	5821
5878	16128	5818
5879	16131	5816
5880	16133	5813
5881	16136	5810
5882	16139	5807
5883	16142	5805
5884	16145	5802
5885	16148	5799
5886	16150	5796
5887	16153	5794
5888	16155	5791
5889	16158	5788
5890	16161	5785
5891	16163	5782
5892	16166	5780
5893	16168	5777
5894	16171	5774
5895	16174	5771
5896	16176	5768
5897	16179	5766
5898	16181	5763
5899	16184	5760
5900	16186	5757
5901	16189	5754
5902	16191	5752
5903	16194	5749
5904	16197	5746
5905	16201	5744
5906	16204	5741
5907	16206	5738
5908	16209	5735
5909	16211	5733
5910	16214	5730
5911	16216	5727
5912	16219	5724
5913	16221	5721
5914	16224	5719
5915	16227	5716
5916	16229	5713
5917	16231	5710
5918	16234	5707
5919	16237	5704
5920	16239	5702
5921	16242	5699
5922	16244	5696
5923	16247	5693
5924	16249	5690
5925	16251	5687
5926	16254	5685
5927	16257	5682
5928	16259	5679
5929	16262	5676
5930	16264	5673
5931	16267	5671
5932	16270	5668
5933	16272	5665
5934	16275	5662
5935	16277	5659
5936	16281	5657
5937	16283	5654
5938	16286	5651
5939	16288	5648
5940	16291	5646
5941	16294	5643
5942	16296	5640
5943	16299	5637
5944	16301	5634
5945	16304	5632
5946	16307	5629
5947	16310	5626
5948	16313	5624
5949	16315	5621
5950	16318	5618
5951	16320	5615
5952	16323	5612
5953	16326	5610
5954	16328	5607
5955	16331	5604
5956	16333	5601
5957	16336	5599
5958	16339	5596
5959	16341	5593
5960	16344	5590
5961	16346	5587
5962	16350	5585
5963	16352	5582
5964	16355	5579
5965	16357	5576
5966	16360	5574
5967	16363	5571
5968	16365	5568
5969	16368	5565
5970	16371	5563
5971	16373	5560
5972	16376	5557
5973	16379	5554
5974	16381	5551
5975	16383	5549
5976	16386	5546
5977	16389	5543
5978	16391	5540
5979	16394	5537
5980	16396	5535
5981	16398	5532
5982	16401	5529
5983	16404	5526
5984	16407	5523
5985	16409	5520
5986	16411	5518
5987	16414	5515
5988	16416	5512
5989	16419	5509
5990	16421	5506
5991	16423	5503
5992	16426	5501
5993	16428	5498
5994	16432	5495
5995	16435	5493
5996	16437	5490
5997	16439	5487
5998	16442	5484
5999	16446	5482
6000	16449	5479
6001	16451	5476
6002	16454	5473
6003	16456	5470
6004	16459	5468
6005	16462	5465
6006	16464	5462
6007	16467	5459
6008	16470	5457
6009	16473	5454
6010	16476	5451
6011	16478	5449
6012	16481	5446
6013	16483	5443
6014	16486	5440
6015	16489	5438
6016	16491	5435
6017	16494	5432
6018	16496	5429
6019	16500	5426
6020	16502	5424
6021	16504	5421
6022	16507	5418
6023	16509	5415
6024	16512	5412
6025	16515	5410
6026	16517	5407
6027	16520	5404
6028	16523	5401
6029	16525	5398
6030	16528	5396
6031	16530	5393
6032	16533	5390
6033	16535	5387
6034	16538	5384
6035	16541	5382
6036	16543	5379
6037	16546	5376
6038	16548	5373
6039	16551	5371
6040	16554	5368
6041	16557	5365
6042	16559	5362
6043	16562	5359
6044	16564	5357
6045	16566	5354
6046	16569	5351
6047	16572	5348
6048	16574	5345
6049	16576	5342
6050	16579	5340
6051	16582	5337
6052	16585	5334
6053	16587	5331
6054	16590	5329
6055	16592	5326
6056	16595	5323
6057	16598	5320
6058	16600	5318
6059	16603	5315
6060	16605	5312
6061	16608	5309
6062	16612	5307
6063	16614	5304
6064	16617	5301
6065	16619	5298
6066	16622	5296
6067	16624	5293
6068	16627	5290
6069	16629	5287
6070	16632	5284
6071	16636	5282
6072	16638	5279
6073	16641	5276
6074	16643	5273
6075	16646	5271
6076	16649	5268
6077	16652	5265
6078	16654	5263
6079	16657	5260
6080	16659	5257
6081	16662	5254
6082	16664	5251
6083	16667	5248
6084	16669	5246
6085	16672	5243
6086	16674	5240
6087	16677	5237
6088	16680	5234
6089	16682	5232
6090	16685	5229
6091	16687	5226
6092	16690	5223
6093	16693	5221
6094	16695	5218
6095	16698	5215
6096	16700	5212
6097	16703	5209
6098	16705	5207
6099	16708	5204
6100	16710	5201
6101	16713	5198
6102	16715	5195
6103	16719	5193
6104	16721	5190
6105	16724	5187
6106	16726	5184
6107	16730	5182
6108	16732	5179
6109	16735	5176
6110	16737	5173
6111	16740	5171
6112	16743	5168
6113	16745	5165
6114	16748	5162
6115	16750	5159
6116	16752	5157
6117	16755	5154
6118	16758	5151
6119	16760	5148
6120	16763	5145
6121	16766	5143
6122	16768	5140
6123	16771	5137
6124	16774	5134
6125	16777	5132
6126	16780	5129
6127	16782	5126
6128	16785	5124
6129	16788	5121
6130	16790	5118
6131	16793	5115
6132	16795	5112
6133	16799	5110
6134	16802	5107
6135	16804	5104
6136	16807	5102
6137	16809	5099
6138	16812	5096
6139	16815	5093
6140	16817	5091
6141	16820	5088
6142	16822	5085
6143	16825	5082
6144	16828	5079
6145	16830	5077
6146	16833	5074
6147	16835	5071
6148	16837	5068
6149	16840	5065
6150	16843	5063
6151	16845	5060
6152	16848	5057
6153	16850	5054
6154	16854	5052
6155	16856	5049
6156	16859	5046
6157	16861	5043
6158	16864	5040
6159	16867	5038
6160	16869	5035
6161	16872	5032
6162	16874	5029
6163	16877	5026
6164	16880	5024
6165	16883	5021
6166	16885	5018
6167	16887	5016
6168	16891	5013
6169	16895	5011
6170	16897	5008
6171	16899	5005
6172	16902	5002
6173	16904	4999
6174	16908	4997
6175	16910	4994
6176	16913	4991
6177	16915	4988
6178	16918	4985
6179	16920	4983
6180	16923	4980
6181	16925	4977
6182	16928	4974
6183	16930	4971
6184	16933	4969
6185	16936	4966
6186	16938	4963
6187	16941	4960
6188	16944	4958
6189	16947	4955
6190	16950	4952
6191	16952	4949
6192	16955	4947
6193	16957	4944
6194	16960	4941
6195	16962	4938
6196	16965	4936
6197	16968	4933
6198	16971	4930
6199	16973	4927
6200	16976	4925
6201	16979	4922
6202	16981	4919
6203	16984	4916
6204	16986	4913
6205	16989	4911
6206	16992	4908
6207	16994	4905
6208	16997	4902
6209	16999	4900
6210	17001	4897
6211	17004	4894
6212	17007	4891
6213	17009	4888
6214	17011	4885
6215	17016	4883
6216	17020	4881
6217	17025	4879
6218	17028	4876
6219	17031	4873
6220	17034	4871
6221	17036	4868
6222	17039	4865
6223	17041	4862
6224	17044	4860
6225	17047	4857
6226	17049	4854
6227	17052	4851
6228	17054	4848
6229	17059	4846
6230	17063	4844
6231	17067	4841
6232	17069	4839
6233	17072	4836
6234	17075	4833
6235	17077	4830
6236	17080	4828
6237	17082	4825
6238	17085	4822
6239	17088	4819
6240	17090	4816
6241	17093	4814
6242	17095	4811
6243	17098	4808
6244	17101	4805
6245	17103	4803
6246	17106	4800
6247	17108	4797
6248	17111	4794
6249	17115	4792
6250	17118	4789
6251	17120	4786
6252	17122	4783
6253	17125	4781
6254	17128	4778
6255	17130	4775
6256	17133	4772
6257	17136	4770
6258	17138	4767
6259	17141	4764
6260	17144	4761
6261	17146	4759
6262	17149	4756
6263	17151	4753
6264	17154	4750
6265	17156	4747
6266	17158	4744
6267	17161	4742
6268	17164	4739
6269	17166	4736
6270	17169	4733
6271	17171	4730
6272	17173	4728
6273	17176	4725
6274	17179	4722
6275	17182	4719
6276	17184	4717
6277	17187	4714
6278	17190	4711
6279	17192	4708
6280	17195	4706
6281	17197	4703
6282	17200	4700
6283	17202	4697
6284	17205	4694
6285	17207	4692
6286	17210	4689
6287	17212	4686
6288	17215	4683
6289	17217	4680
6290	17220	4678
6291	17222	4675
6292	17225	4672
6293	17227	4669
6294	17230	4666
6295	17232	4663
6296	17235	4661
6297	17237	4658
6298	17240	4655
6299	17243	4652
6300	17245	4650
6301	17248	4647
6302	17251	4644
6303	17253	4641
6304	17256	4639
6305	17258	4636
6306	17261	4633
6307	17264	4630
6308	17267	4628
6309	17270	4625
6310	17272	4622
6311	17275	4619
6312	17278	4617
6313	17280	4614
6314	17283	4611
6315	17286	4608
6316	17288	4606
6317	17291	4603
6318	17293	4600
6319	17296	4597
6320	17299	4595
6321	17303	4592
6322	17305	4589
6323	17308	4587
6324	17310	4584
6325	17313	4581
6326	17315	4578
6327	17318	4575
6328	17321	4573
6329	17323	4570
6330	17325	4567
6331	17328	4564
6332	17331	4562
6333	17333	4559
6334	17336	4556
6335	17338	4553
6336	17341	4550
6337	17344	4548
6338	17346	4545
6339	17349	4542
6340	17351	4539
6341	17354	4536
6342	17357	4534
6343	17359	4531
6344	17362	4528
6345	17364	4525
6346	17366	4523
6347	17369	4520
6348	17372	4517
6349	17374	4514
6350	17377	4511
6351	17379	4509
6352	17381	4506
6353	17384	4503
6354	17386	4500
6355	17389	4497
6356	17391	4494
6357	17394	4492
6358	17396	4489
6359	17399	4486
6360	17401	4483
